Concurrent Users,Total Waiting Time,Total Service Time, Maximum Workload,Average Waiting Time,Average Service Time
2895,968,8300,30,0.33,2.87
180,96,430,15,0.53,2.39
3439,1098,10150,30,0.32,2.95
2255,832,6400,26,0.37,2.84
3964,1225,11650,33,0.31,2.94
552,460,1470,20,0.83,2.66
3460,1147,10200,30,0.33,2.95
1573,617,4480,30,0.39,2.85
555,283,1470,20,0.51,2.65
2875,974,8260,30,0.34,2.87
4406,1702,13010,31,0.39,2.95
4183,1602,12310,31,0.38,2.94
3204,1147,9320,28,0.36,2.91
1990,1314,5640,29,0.66,2.83
882,499,2270,29,0.57,2.57
234,260,570,16,1.11,2.44
3661,1522,10710,32,0.42,2.93
4457,1904,13130,31,0.43,2.95
4883,1249,14350,32,0.26,2.94
3236,986,9460,30,0.30,2.92
786,624,2030,30,0.79,2.58
1366,623,3770,30,0.46,2.76
2249,795,6400,30,0.35,2.85
370,167,1000,15,0.45,2.70
4867,2062,14320,32,0.42,2.94
846,353,2190,29,0.42,2.59
775,450,1990,30,0.58,2.57
3461,971,10200,29,0.28,2.95
2986,2023,8680,29,0.68,2.91
3154,1616,9190,30,0.51,2.91
1273,804,3540,30,0.63,2.78
3924,1211,11550,30,0.31,2.94
3140,1010,9150,29,0.32,2.91
2134,938,6120,28,0.44,2.87
2964,948,8600,29,0.32,2.90
4921,1338,14460,31,0.27,2.94
1622,541,4660,26,0.33,2.87
2494,850,7150,30,0.34,2.87
12,17,40,7,1.42,3.33
4361,1114,12880,31,0.26,2.95
3991,1642,11700,33,0.41,2.93
1235,704,3380,29,0.57,2.74
966,494,2570,29,0.51,2.66
1194,522,3190,30,0.44,2.67
3143,1271,9170,29,0.40,2.92
2214,660,6300,30,0.30,2.85
10,11,30,6,1.10,3.00
2876,1034,8270,28,0.36,2.88
3084,807,8990,30,0.26,2.92
3093,945,9020,30,0.31,2.92
2671,1762,7690,29,0.66,2.88
1854,676,5240,29,0.36,2.83
1805,988,5140,30,0.55,2.85
1438,714,4020,30,0.50,2.80
1733,544,4950,30,0.31,2.86
1616,617,4650,28,0.38,2.88
1441,578,4030,29,0.40,2.80
3825,1153,11170,32,0.30,2.92
1547,987,4370,30,0.64,2.82
2859,997,8240,28,0.35,2.88
3171,1394,9230,28,0.44,2.91
3716,2773,10860,32,0.75,2.92
993,633,2630,30,0.64,2.65
4426,1623,13080,30,0.37,2.96
276,284,730,15,1.03,2.64
4513,1327,13300,32,0.29,2.95
312,232,870,15,0.74,2.79
2354,620,6700,29,0.26,2.85
4477,1337,13200,32,0.30,2.95
4902,1465,14440,33,0.30,2.95
3917,1434,11530,32,0.37,2.94
1896,707,5340,30,0.37,2.82
148,116,290,15,0.78,1.96
2633,876,7600,30,0.33,2.89
3600,1094,10570,29,0.30,2.94
1632,554,4670,29,0.34,2.86
3464,1006,10220,30,0.29,2.95
2102,720,5950,28,0.34,2.83
4230,1273,12440,32,0.30,2.94
3102,841,9020,28,0.27,2.91
1649,583,4730,30,0.35,2.87
3690,1172,10780,32,0.32,2.92
4668,1465,13710,30,0.31,2.94
4193,2303,12330,30,0.55,2.94
1436,424,4020,30,0.30,2.80
558,321,1470,21,0.58,2.63
754,348,1930,31,0.46,2.56
3644,1125,10660,32,0.31,2.93
3061,946,8900,30,0.31,2.91
3810,1352,11130,31,0.35,2.92
2357,3161,6720,45,1.34,2.85
3877,1381,11350,33,0.36,2.93
4872,2382,14320,30,0.49,2.94
779,1229,1990,30,1.58,2.55
1578,1266,4480,35,0.80,2.84
1760,635,5010,30,0.36,2.85
636,293,1670,20,0.46,2.63
3406,3373,10020,28,0.99,2.94
2218,1689,6310,39,0.76,2.84
2589,797,7460,29,0.31,2.88
3174,1009,9230,30,0.32,2.91
3918,1204,11540,32,0.31,2.95
4975,1583,14640,31,0.32,2.94
1016,531,2670,30,0.52,2.63
4360,1868,12880,31,0.43,2.95
937,498,2430,29,0.53,2.59
3663,1089,10720,32,0.30,2.93
271,283,710,15,1.04,2.62
2479,810,7100,30,0.33,2.86
2098,789,5930,29,0.38,2.83
1610,663,4630,28,0.41,2.88
3140,1026,9150,28,0.33,2.91
3273,2199,9630,29,0.67,2.94
2078,961,5870,29,0.46,2.82
623,592,1640,20,0.95,2.63
1845,633,5220,26,0.34,2.83
2008,813,5660,30,0.40,2.82
2147,748,6120,30,0.35,2.85
1016,464,2670,29,0.46,2.63
2170,957,6230,31,0.44,2.87
531,468,1420,21,0.88,2.67
3614,1169,10600,33,0.32,2.93
239,139,600,15,0.58,2.51
3292,1039,9710,30,0.32,2.95
3356,1326,9890,27,0.40,2.95
3684,1025,10770,31,0.28,2.92
3341,1449,9870,30,0.43,2.95
4609,1418,13550,32,0.31,2.94
1285,486,3580,31,0.38,2.79
4545,2244,13360,31,0.49,2.94
2267,893,6460,30,0.39,2.85
1696,3090,4840,40,1.82,2.85
4271,1881,12600,31,0.44,2.95
1302,1915,3600,30,1.47,2.76
777,471,1990,30,0.61,2.56
1192,2429,3190,30,2.04,2.68
3982,1105,11670,30,0.28,2.93
1068,509,2790,30,0.48,2.61
3734,1203,10920,32,0.32,2.92
2569,1158,7380,29,0.45,2.87
1547,496,4370,30,0.32,2.82
3745,1311,10930,32,0.35,2.92
2023,597,5730,30,0.30,2.83
392,404,1070,15,1.03,2.73
166,75,370,15,0.45,2.23
4330,1280,12800,30,0.30,2.96
4744,2217,13980,32,0.47,2.95
1518,605,4270,29,0.40,2.81
3604,1748,10570,31,0.49,2.93
1768,826,5020,30,0.47,2.84
492,405,1310,21,0.82,2.66
4828,1887,14210,32,0.39,2.94
2938,1318,8450,29,0.45,2.88
2333,695,6650,29,0.30,2.85
2825,1055,8160,29,0.37,2.89
1563,651,4450,30,0.42,2.85
2425,905,6890,30,0.37,2.84
4278,1244,12600,33,0.29,2.95
4911,3455,14440,32,0.70,2.94
395,384,1090,15,0.97,2.76
928,293,2410,30,0.32,2.60
3603,1214,10570,32,0.34,2.93
4778,1895,14050,33,0.40,2.94
4911,1441,14440,32,0.29,2.94
1148,493,3040,30,0.43,2.65
748,496,1920,30,0.66,2.57
2095,630,5920,30,0.30,2.83
3924,1546,11550,30,0.39,2.94
3948,1401,11610,32,0.35,2.94
2319,849,6600,29,0.37,2.85
4752,1453,14000,32,0.31,2.95
1046,797,2730,30,0.76,2.61
4551,1416,13380,32,0.31,2.94
2003,705,5650,31,0.35,2.82
241,96,610,15,0.40,2.53
4120,1342,12090,32,0.33,2.93
213,126,520,16,0.59,2.44
176,159,420,15,0.90,2.39
4527,1871,13320,33,0.41,2.94
3345,1350,9870,30,0.40,2.95
3215,1086,9360,30,0.34,2.91
1521,637,4280,29,0.42,2.81
4678,1620,13750,31,0.35,2.94
387,446,1050,15,1.15,2.71
508,220,1340,20,0.43,2.64
4447,1735,13120,32,0.39,2.95
3640,1016,10660,32,0.28,2.93
2423,970,6890,28,0.40,2.84
2221,779,6320,29,0.35,2.85
1225,785,3340,31,0.64,2.73
2689,967,7720,30,0.36,2.87
4562,1869,13420,32,0.41,2.94
1514,549,4260,29,0.36,2.81
1463,839,4100,30,0.57,2.80
4314,1215,12760,30,0.28,2.96
10,7,30,7,0.70,3.00
545,459,1450,21,0.84,2.66
180,68,430,16,0.38,2.39
4420,1306,13060,32,0.30,2.95
4755,1777,14000,31,0.37,2.94
2918,1110,8350,28,0.38,2.86
2971,974,8640,31,0.33,2.91
3075,990,8960,28,0.32,2.91
73,117,140,15,1.60,1.92
4636,1195,13610,32,0.26,2.94
1138,825,2960,29,0.72,2.60
3548,1041,10390,32,0.29,2.93
2697,942,7770,31,0.35,2.88
823,348,2160,31,0.42,2.62
3429,914,10110,29,0.27,2.95
516,316,1370,21,0.61,2.66
1122,458,2930,31,0.41,2.61
4212,1235,12400,32,0.29,2.94
2339,887,6660,29,0.38,2.85
775,375,1990,30,0.48,2.57
1923,752,5410,29,0.39,2.81
3103,946,9020,29,0.30,2.91
218,161,520,15,0.74,2.39
2545,869,7310,31,0.34,2.87
2310,896,6570,30,0.39,2.84
3243,1280,9490,29,0.39,2.93
360,228,970,16,0.63,2.69
2468,829,7070,30,0.34,2.86
2135,717,6120,30,0.34,2.87
1627,458,4670,30,0.28,2.87
39,18,90,9,0.46,2.31
1888,601,5340,29,0.32,2.83
3415,1113,10090,31,0.33,2.95
3712,1162,10850,30,0.31,2.92
1877,567,5290,28,0.30,2.82
2159,736,6190,30,0.34,2.87
345,496,930,15,1.44,2.70
4890,1283,14380,32,0.26,2.94
839,520,2180,30,0.62,2.60
589,393,1550,20,0.67,2.63
2320,752,6600,28,0.32,2.84
1694,723,4840,28,0.43,2.86
1456,574,4090,31,0.39,2.81
1053,549,2740,30,0.52,2.60
4374,1351,12910,32,0.31,2.95
1841,711,5210,30,0.39,2.83
1357,476,3750,30,0.35,2.76
788,408,2040,28,0.52,2.59
1711,644,4890,29,0.38,2.86
496,285,1310,20,0.57,2.64
3742,1197,10930,33,0.32,2.92
961,425,2550,30,0.44,2.65
479,380,1290,20,0.79,2.69
4803,1474,14140,31,0.31,2.94
4437,1462,13120,31,0.33,2.96
4113,1540,12060,32,0.37,2.93
2063,860,5840,30,0.42,2.83
222,84,530,15,0.38,2.39
306,270,840,16,0.88,2.75
228,198,560,15,0.87,2.46
462,431,1240,20,0.93,2.68
1803,666,5140,30,0.37,2.85
997,369,2640,30,0.37,2.65
1938,836,5480,28,0.43,2.83
29,53,80,7,1.83,2.76
4366,1557,12890,31,0.36,2.95
3206,1078,9340,29,0.34,2.91
697,384,1830,21,0.55,2.63
4576,1192,13450,32,0.26,2.94
3293,873,9710,30,0.27,2.95
658,391,1690,20,0.59,2.57
2664,1732,7680,29,0.65,2.88
4654,1500,13630,32,0.32,2.93
3592,1364,10570,29,0.38,2.94
3938,1404,11580,30,0.36,2.94
2291,899,6530,30,0.39,2.85
4991,1298,14690,31,0.26,2.94
783,397,2010,28,0.51,2.57
3157,1026,9200,30,0.32,2.91
624,514,1640,21,0.82,2.63
340,191,920,15,0.56,2.71
97,90,180,14,0.93,1.86
862,499,2200,30,0.58,2.55
832,519,2170,30,0.62,2.61
2126,1219,6090,31,0.57,2.86
643,318,1690,20,0.49,2.63
755,355,1940,28,0.47,2.57
2546,902,7310,30,0.35,2.87
2657,857,7650,31,0.32,2.88
1949,639,5510,26,0.33,2.83
619,258,1640,21,0.42,2.65
1563,567,4450,30,0.36,2.85
1318,530,3630,31,0.40,2.75
1899,581,5340,30,0.31,2.81
1604,505,4610,30,0.31,2.87
493,193,1310,21,0.39,2.66
3347,1125,9870,29,0.34,2.95
2068,669,5850,31,0.32,2.83
700,515,1840,20,0.74,2.63
1371,475,3800,30,0.35,2.77
973,353,2580,28,0.36,2.65
3693,1395,10790,31,0.38,2.92
2278,920,6490,29,0.40,2.85
1594,594,4570,30,0.37,2.87
1129,450,2930,31,0.40,2.60
27,21,70,7,0.78,2.59
4051,1264,11900,31,0.31,2.94
149,101,290,16,0.68,1.95
27,19,70,7,0.70,2.59
498,189,1310,21,0.38,2.63
2930,948,8420,29,0.32,2.87
1995,607,5650,31,0.30,2.83
4421,1735,13060,32,0.39,2.95
2145,719,6120,29,0.34,2.85
3032,1139,8820,28,0.38,2.91
3196,969,9300,29,0.30,2.91
3962,1172,11640,33,0.30,2.94
4755,1400,14000,30,0.29,2.94
4981,1483,14680,32,0.30,2.95
3950,1139,11610,31,0.29,2.94
43,63,100,9,1.47,2.33
2882,1386,8270,28,0.48,2.87
2576,891,7410,28,0.35,2.88
4280,1375,12610,31,0.32,2.95
4684,1446,13750,31,0.31,2.94
2984,1057,8680,31,0.35,2.91
1810,568,5140,30,0.31,2.84
4521,1221,13320,32,0.27,2.95
2415,793,6880,29,0.33,2.85
4358,1470,12880,32,0.34,2.96
4436,1174,13110,32,0.26,2.96
2962,968,8580,30,0.33,2.90
4089,1186,12030,32,0.29,2.94
1508,617,4240,29,0.41,2.81
3856,1062,11270,31,0.28,2.92
4652,1213,13630,32,0.26,2.93
4425,1533,13080,32,0.35,2.96
878,651,2260,29,0.74,2.57
3659,1213,10700,29,0.33,2.92
1499,501,4210,29,0.33,2.81
3254,851,9520,29,0.26,2.93
3200,1103,9310,29,0.34,2.91
2802,900,8090,29,0.32,2.89
8,9,20,5,1.13,2.50
1648,781,4730,29,0.47,2.87
1818,648,5140,22,0.36,2.83
1863,567,5260,28,0.30,2.82
4315,1594,12770,32,0.37,2.96
2460,946,7020,30,0.38,2.85
1966,1084,5550,29,0.55,2.82
3155,1287,9190,29,0.41,2.91
4076,1268,11980,31,0.31,2.94
1024,556,2680,30,0.54,2.62
83,69,160,15,0.83,1.93
2420,1025,6880,30,0.42,2.84
1280,461,3560,27,0.36,2.78
476,200,1280,21,0.42,2.69
2554,835,7350,26,0.33,2.88
2213,734,6300,30,0.33,2.85
2427,760,6910,30,0.31,2.85
1411,554,3930,30,0.39,2.79
3719,1129,10880,33,0.30,2.93
780,487,1990,30,0.62,2.55
2099,778,5930,30,0.37,2.83
2306,701,6560,31,0.30,2.84
4647,1592,13610,31,0.34,2.93
2470,846,7070,30,0.34,2.86
824,369,2160,29,0.45,2.62
403,311,1120,15,0.77,2.78
3705,1197,10820,31,0.32,2.92
4722,1250,13910,32,0.26,2.95
4354,1046,12880,31,0.24,2.96
4517,2854,13300,31,0.63,2.94
71,53,140,14,0.75,1.97
1918,677,5400,29,0.35,2.82
1490,531,4190,26,0.36,2.81
611,304,1630,21,0.50,2.67
3931,1202,11560,31,0.31,2.94
2869,899,8260,31,0.31,2.88
4756,1543,14000,32,0.32,2.94
2102,683,5950,30,0.32,2.83
1224,408,3340,28,0.33,2.73
1338,599,3690,29,0.45,2.76
3548,937,10390,33,0.26,2.93
2414,1372,6880,30,0.57,2.85
2258,851,6410,28,0.38,2.84
2555,1032,7350,29,0.40,2.88
2206,788,6300,30,0.36,2.86
58,86,120,10,1.48,2.07
1856,859,5240,30,0.46,2.82
3751,1061,10950,32,0.28,2.92
3014,1151,8730,28,0.38,2.90
2105,664,5960,29,0.32,2.83
1410,458,3920,31,0.32,2.78
3044,831,8860,27,0.27,2.91
1598,589,4590,28,0.37,2.87
642,386,1680,20,0.60,2.62
2144,897,6120,29,0.42,2.85
1450,550,4040,29,0.38,2.79
3432,1002,10130,30,0.29,2.95
2759,944,7960,30,0.34,2.89
2336,899,6660,29,0.38,2.85
2442,799,6970,30,0.33,2.85
2046,915,5770,30,0.45,2.82
3616,3267,10610,32,0.90,2.93
1010,528,2660,30,0.52,2.63
1576,518,4480,30,0.33,2.84
3736,1043,10920,33,0.28,2.92
3868,1340,11330,32,0.35,2.93
1208,475,3260,31,0.39,2.70
3098,978,9020,29,0.32,2.91
98,96,180,15,0.98,1.84
2488,926,7130,29,0.37,2.87
1242,446,3440,30,0.36,2.77
1265,558,3510,30,0.44,2.77
3716,1188,10860,32,0.32,2.92
372,293,1000,15,0.79,2.69
903,432,2340,29,0.48,2.59
4723,1732,13910,31,0.37,2.95
2252,804,6400,31,0.36,2.84
3737,1094,10920,32,0.29,2.92
3917,1441,11530,30,0.37,2.94
1762,619,5010,29,0.35,2.84
4914,1553,14440,32,0.32,2.94
1158,424,3060,30,0.37,2.64
3870,1141,11340,32,0.29,2.93
2640,1188,7620,28,0.45,2.89
4560,1417,13420,32,0.31,2.94
1195,459,3190,28,0.38,2.67
998,343,2640,30,0.34,2.65
3867,1711,11330,31,0.44,2.93
4140,1411,12200,31,0.34,2.95
2119,698,6030,29,0.33,2.85
322,309,890,15,0.96,2.76
4689,1456,13770,31,0.31,2.94
2413,801,6880,31,0.33,2.85
1742,817,5000,30,0.47,2.87
3903,1127,11480,29,0.29,2.94
1217,592,3320,29,0.49,2.73
645,463,1690,21,0.72,2.62
802,530,2080,28,0.66,2.59
1836,704,5200,30,0.38,2.83
4661,2559,13670,32,0.55,2.93
2417,915,6880,28,0.38,2.85
3343,984,9870,31,0.29,2.95
858,736,2200,30,0.86,2.56
173,118,390,15,0.68,2.25
1851,685,5240,30,0.37,2.83
2356,1095,6720,28,0.46,2.85
1041,462,2710,30,0.44,2.60
2411,936,6860,30,0.39,2.85
3763,1614,10990,32,0.43,2.92
2106,752,5980,31,0.36,2.84
4535,1848,13360,31,0.41,2.95
13,26,50,8,2.00,3.85
475,336,1280,20,0.71,2.69
3279,1408,9650,29,0.43,2.94
49,83,110,9,1.69,2.24
4330,1142,12800,32,0.26,2.96
175,82,410,16,0.47,2.34
319,415,890,14,1.30,2.79
1752,637,5010,29,0.36,2.86
1998,696,5650,31,0.35,2.83
3456,1034,10190,29,0.30,2.95
43,43,100,8,1.00,2.33
1574,632,4480,30,0.40,2.85
3635,1162,10660,32,0.32,2.93
3205,1529,9320,30,0.48,2.91
3170,1170,9230,30,0.37,2.91
4264,1183,12570,29,0.28,2.95
2970,730,8630,28,0.25,2.91
4264,1212,12570,31,0.28,2.95
2771,1010,7990,26,0.36,2.88
1020,421,2670,30,0.41,2.62
1508,636,4240,31,0.42,2.81
1633,781,4680,27,0.48,2.87
4115,1171,12060,31,0.28,2.93
3913,1619,11510,33,0.41,2.94
1489,696,4170,29,0.47,2.80
3113,1266,9060,30,0.41,2.91
2887,925,8280,29,0.32,2.87
1927,521,5440,28,0.27,2.82
886,497,2290,30,0.56,2.58
1659,609,4750,29,0.37,2.86
2953,826,8550,30,0.28,2.90
1045,508,2720,30,0.49,2.60
4410,1631,13010,31,0.37,2.95
3313,1019,9770,29,0.31,2.95
3936,1115,11570,33,0.28,2.94
1022,374,2680,28,0.37,2.62
549,333,1450,21,0.61,2.64
265,267,680,15,1.01,2.57
3451,1208,10170,31,0.35,2.95
2280,706,6500,30,0.31,2.85
3446,1083,10160,28,0.31,2.95
4276,1346,12600,31,0.31,2.95
4436,1244,13110,32,0.28,2.96
1310,448,3610,26,0.34,2.76
656,418,1690,21,0.64,2.58
1514,699,4260,30,0.46,2.81
1894,657,5340,29,0.35,2.82
4510,1235,13300,31,0.27,2.95
3203,1376,9320,30,0.43,2.91
4749,1220,13980,32,0.26,2.94
2387,880,6790,28,0.37,2.84
126,80,250,15,0.63,1.98
4285,1916,12650,31,0.45,2.95
4790,1616,14070,32,0.34,2.94
2244,1993,6380,31,0.89,2.84
345,265,930,15,0.77,2.70
3973,1386,11660,31,0.35,2.93
685,473,1790,21,0.69,2.61
190,216,480,16,1.14,2.53
2975,1072,8650,30,0.36,2.91
2388,796,6790,26,0.33,2.84
84,43,160,15,0.51,1.90
3920,1384,11540,32,0.35,2.94
281,130,770,15,0.46,2.74
2882,897,8270,29,0.31,2.87
2161,744,6210,30,0.34,2.87
1079,544,2810,30,0.50,2.60
4565,2661,13420,33,0.58,2.94
4008,1640,11770,33,0.41,2.94
2516,668,7240,29,0.27,2.88
1442,630,4030,30,0.44,2.79
3110,973,9050,30,0.31,2.91
3414,1233,10080,29,0.36,2.95
1902,587,5340,28,0.31,2.81
1273,483,3540,29,0.38,2.78
2962,1908,8580,24,0.64,2.90
1177,502,3150,30,0.43,2.68
3113,937,9060,29,0.30,2.91
2913,801,8340,30,0.27,2.86
3827,1281,11170,32,0.33,2.92
4479,1364,13200,31,0.30,2.95
4798,1419,14120,31,0.30,2.94
3091,995,9000,28,0.32,2.91
603,267,1580,20,0.44,2.62
860,545,2200,26,0.63,2.56
741,511,1910,30,0.69,2.58
1740,593,4970,30,0.34,2.86
3957,1352,11620,32,0.34,2.94
3283,1117,9650,30,0.34,2.94
1492,694,4190,28,0.47,2.81
2709,1067,7820,29,0.39,2.89
2300,745,6550,30,0.32,2.85
1737,680,4960,30,0.39,2.86
3065,1046,8920,30,0.34,2.91
3339,1079,9860,30,0.32,2.95
2900,1029,8320,30,0.35,2.87
2138,922,6120,30,0.43,2.86
3788,1115,11100,32,0.29,2.93
988,539,2610,30,0.55,2.64
457,268,1230,20,0.59,2.69
1702,1104,4860,29,0.65,2.86
476,525,1280,20,1.10,2.69
3291,902,9700,30,0.27,2.95
962,637,2550,29,0.66,2.65
214,118,520,15,0.55,2.43
1034,522,2700,28,0.50,2.61
1463,590,4100,30,0.40,2.80
1752,543,5010,31,0.31,2.86
2911,1145,8330,29,0.39,2.86
4705,2111,13850,32,0.45,2.94
4892,1412,14390,32,0.29,2.94
4732,1520,13940,31,0.32,2.95
2897,2805,8310,31,0.97,2.87
364,245,990,16,0.67,2.72
1922,755,5410,30,0.39,2.81
2053,699,5790,29,0.34,2.82
1937,703,5480,28,0.36,2.83
2358,730,6730,26,0.31,2.85
3722,1165,10880,32,0.31,2.92
4433,1521,13110,33,0.34,2.96
3907,1211,11490,33,0.31,2.94
3061,951,8900,31,0.31,2.91
777,396,1990,29,0.51,2.56
1461,562,4100,29,0.38,2.81
4973,1489,14630,32,0.30,2.94
4630,1458,13610,31,0.31,2.94
3730,1011,10910,31,0.27,2.92
1492,595,4190,28,0.40,2.81
1768,751,5020,29,0.42,2.84
1342,561,3700,29,0.42,2.76
1605,721,4610,30,0.45,2.87
4661,1345,13670,32,0.29,2.93
4519,1698,13320,31,0.38,2.95
3612,1067,10590,33,0.30,2.93
3573,1142,10520,32,0.32,2.94
455,173,1230,20,0.38,2.70
1287,570,3580,29,0.44,2.78
501,407,1310,21,0.81,2.61
1358,501,3750,30,0.37,2.76
4982,1636,14680,31,0.33,2.95
1704,579,4860,30,0.34,2.85
221,101,530,15,0.46,2.40
4609,1328,13550,31,0.29,2.94
2825,1335,8160,30,0.47,2.89
593,413,1560,21,0.70,2.63
869,396,2220,29,0.46,2.55
3541,1536,10370,32,0.43,2.93
402,203,1120,16,0.50,2.79
4735,1505,13950,32,0.32,2.95
462,375,1240,20,0.81,2.68
1453,483,4060,26,0.33,2.79
3713,1432,10850,30,0.39,2.92
4688,1653,13770,32,0.35,2.94
2074,744,5870,30,0.36,2.83
3627,1236,10630,30,0.34,2.93
741,268,1910,29,0.36,2.58
246,358,660,15,1.46,2.68
1483,598,4160,29,0.40,2.81
4946,1273,14550,31,0.26,2.94
4283,1307,12630,32,0.31,2.95
564,262,1470,21,0.46,2.61
419,423,1150,16,1.01,2.74
1428,424,4020,30,0.30,2.82
4159,1146,12270,31,0.28,2.95
391,579,1070,15,1.48,2.74
600,606,1570,20,1.01,2.62
2804,1296,8110,30,0.46,2.89
4086,1218,12030,32,0.30,2.94
283,221,770,15,0.78,2.72
1090,361,2830,27,0.33,2.60
3191,1021,9290,30,0.32,2.91
3052,918,8870,30,0.30,2.91
1228,438,3370,29,0.36,2.74
3173,933,9230,29,0.29,2.91
2061,640,5830,29,0.31,2.83
2874,1684,8260,31,0.59,2.87
4497,1350,13290,31,0.30,2.96
1142,597,2990,30,0.52,2.62
437,200,1190,15,0.46,2.72
1427,691,4010,30,0.48,2.81
3987,1177,11690,31,0.30,2.93
3634,1152,10650,29,0.32,2.93
4234,1312,12470,31,0.31,2.95
1689,749,4820,30,0.44,2.85
3504,1084,10290,28,0.31,2.94
4236,1174,12480,31,0.28,2.95
1428,513,4020,31,0.36,2.82
4102,1315,12040,32,0.32,2.94
4046,1036,11890,32,0.26,2.94
3015,1606,8750,29,0.53,2.90
1515,754,4260,30,0.50,2.81
1226,505,3340,30,0.41,2.72
2289,690,6520,30,0.30,2.85
4044,1303,11880,32,0.32,2.94
3645,1256,10660,31,0.34,2.92
193,160,480,15,0.83,2.49
3732,1225,10910,31,0.33,2.92
3127,1170,9100,28,0.37,2.91
794,223,2060,31,0.28,2.59
3437,1012,10140,28,0.29,2.95
1555,749,4410,29,0.48,2.84
4789,1552,14070,32,0.32,2.94
3172,1195,9230,24,0.38,2.91
3447,1066,10160,30,0.31,2.95
341,358,920,15,1.05,2.70
3789,1048,11100,32,0.28,2.93
2944,816,8520,31,0.28,2.89
936,385,2420,30,0.41,2.59
4986,1583,14690,32,0.32,2.95
536,735,1430,21,1.37,2.67
1096,501,2860,28,0.46,2.61
1175,534,3150,30,0.45,2.68
2969,1054,8620,29,0.36,2.90
1383,670,3860,29,0.48,2.79
371,365,1000,15,0.98,2.70
713,447,1870,20,0.63,2.62
3973,1469,11660,32,0.37,2.93
4312,1620,12740,32,0.38,2.95
3340,1292,9860,30,0.39,2.95
1525,547,4290,29,0.36,2.81
4511,1389,13300,29,0.31,2.95
2412,949,6870,30,0.39,2.85
3775,1955,11070,32,0.52,2.93
1429,659,4020,29,0.46,2.81
4470,1608,13170,30,0.36,2.95
4290,2234,12680,31,0.52,2.96
4992,1430,14690,32,0.29,2.94
2726,1162,7850,29,0.43,2.88
1898,740,5340,30,0.39,2.81
717,455,1890,20,0.63,2.64
141,120,290,15,0.85,2.06
4587,1449,13490,31,0.32,2.94
3703,1236,10810,32,0.33,2.92
3001,849,8700,29,0.28,2.90
3315,1121,9770,29,0.34,2.95
4312,1683,12740,33,0.39,2.95
2364,769,6730,30,0.33,2.85
1359,467,3750,30,0.34,2.76
736,421,1900,24,0.57,2.58
1878,997,5290,29,0.53,2.82
4729,1395,13930,32,0.29,2.95
3069,1573,8920,29,0.51,2.91
4739,1392,13970,32,0.29,2.95
2354,973,6700,28,0.41,2.85
4828,1630,14210,32,0.34,2.94
1669,640,4790,29,0.38,2.87
3509,1068,10290,30,0.30,2.93
2619,829,7540,29,0.32,2.88
2982,817,8680,28,0.27,2.91
2147,848,6120,30,0.39,2.85
4774,1545,14050,31,0.32,2.94
4785,1658,14070,32,0.35,2.94
2531,861,7270,30,0.34,2.87
2921,1975,8380,30,0.68,2.87
4042,1588,11850,31,0.39,2.93
1477,501,4130,30,0.34,2.80
1986,829,5630,31,0.42,2.83
3947,1156,11610,32,0.29,2.94
1678,856,4800,29,0.51,2.86
1288,605,3580,30,0.47,2.78
921,504,2390,31,0.55,2.60
2108,716,5980,30,0.34,2.84
2185,563,6270,26,0.26,2.87
821,379,2150,28,0.46,2.62
3125,756,9070,30,0.24,2.90
4571,1600,13440,30,0.35,2.94
2058,867,5810,30,0.42,2.82
4819,5523,14200,71,1.15,2.95
2910,1001,8330,29,0.34,2.86
4069,1301,11930,30,0.32,2.93
2977,942,8660,29,0.32,2.91
4393,1651,12940,31,0.38,2.95
1110,413,2880,29,0.37,2.59
4391,1248,12940,30,0.28,2.95
1563,893,4450,29,0.57,2.85
4146,1400,12210,32,0.34,2.95
3187,906,9290,30,0.28,2.91
951,587,2500,28,0.62,2.63
4987,1504,14690,31,0.30,2.95
1327,525,3640,29,0.40,2.74
974,402,2580,30,0.41,2.65
2264,1064,6460,29,0.47,2.85
3336,1037,9850,28,0.31,2.95
4658,1442,13650,32,0.31,2.93
4755,2194,14000,31,0.46,2.94
2007,791,5660,29,0.39,2.82
4231,1157,12460,32,0.27,2.94
4950,1773,14590,31,0.36,2.95
3955,1098,11620,33,0.28,2.94
2842,1245,8180,29,0.44,2.88
4950,1418,14590,30,0.29,2.95
4396,1392,12960,31,0.32,2.95
2944,1382,8520,31,0.47,2.89
3192,1449,9290,28,0.45,2.91
577,364,1510,21,0.63,2.62
4576,1354,13450,31,0.30,2.94
924,666,2400,31,0.72,2.60
1123,499,2930,30,0.44,2.61
3845,1720,11240,32,0.45,2.92
4920,1780,14460,32,0.36,2.94
1697,706,4850,29,0.42,2.86
2089,616,5890,30,0.29,2.82
3363,1138,9910,30,0.34,2.95
735,495,1900,22,0.67,2.59
1955,1164,5510,30,0.60,2.82
3396,1151,10000,26,0.34,2.94
2134,961,6120,23,0.45,2.87
2690,914,7720,31,0.34,2.87
4305,1264,12720,31,0.29,2.95
3830,1323,11180,33,0.35,2.92
2002,731,5650,30,0.37,2.82
4530,1240,13330,32,0.27,2.94
3856,1706,11270,31,0.44,2.92
1314,500,3610,31,0.38,2.75
1916,756,5390,31,0.39,2.81
934,491,2420,30,0.53,2.59
1993,665,5640,29,0.33,2.83
2232,1163,6340,27,0.52,2.84
4213,1534,12410,33,0.36,2.95
2947,1081,8520,29,0.37,2.89
