Concurrent Users,Total Waiting Time,Total Service Time, Maximum Workload,Average Waiting Time,Average Service Time
877,542,2250,31,0.62,2.57
1445,594,4030,30,0.41,2.79
3658,1435,10700,32,0.39,2.93
1830,728,5200,29,0.40,2.84
55,77,120,12,1.40,2.18
1490,533,4190,30,0.36,2.81
971,460,2580,29,0.47,2.66
2907,1032,8330,30,0.36,2.87
2322,615,6610,30,0.26,2.85
889,994,2290,30,1.12,2.58
3660,1198,10700,33,0.33,2.92
1154,638,3060,31,0.55,2.65
1400,1034,3890,28,0.74,2.78
1880,696,5300,30,0.37,2.82
688,258,1800,21,0.38,2.62
274,247,720,15,0.90,2.63
670,351,1720,21,0.52,2.57
2978,858,8660,31,0.29,2.91
2862,973,8240,28,0.34,2.88
4124,1131,12120,30,0.27,2.94
1928,745,5450,30,0.39,2.83
373,345,1000,14,0.92,2.68
1238,430,3420,30,0.35,2.76
3561,1579,10470,33,0.44,2.94
3532,980,10330,32,0.28,2.92
1434,619,4020,30,0.43,2.80
1797,729,5140,29,0.41,2.86
3096,1559,9020,29,0.50,2.91
2795,840,8090,29,0.30,2.89
2593,943,7470,30,0.36,2.88
1959,783,5510,30,0.40,2.81
2172,685,6230,30,0.32,2.87
4863,1324,14310,32,0.27,2.94
4366,1568,12890,32,0.36,2.95
3656,1066,10690,33,0.29,2.92
2260,787,6420,31,0.35,2.84
3931,1638,11560,30,0.42,2.94
3546,1219,10390,32,0.34,2.93
1446,663,4030,30,0.46,2.79
1254,503,3480,30,0.40,2.78
807,464,2110,31,0.57,2.61
2187,825,6270,30,0.38,2.87
3730,1161,10910,31,0.31,2.92
4129,1330,12160,33,0.32,2.95
1049,796,2730,30,0.76,2.60
3572,1080,10520,33,0.30,2.95
3776,1762,11080,32,0.47,2.93
2638,1479,7610,30,0.56,2.88
904,429,2350,29,0.47,2.60
3488,1148,10280,30,0.33,2.95
1366,1417,3770,29,1.04,2.76
3750,1155,10950,32,0.31,2.92
2442,844,6970,30,0.35,2.85
1571,823,4480,31,0.52,2.85
24,30,70,8,1.25,2.92
1738,1149,4970,30,0.66,2.86
3456,989,10190,30,0.29,2.95
4608,1807,13550,33,0.39,2.94
1320,587,3630,28,0.44,2.75
2479,919,7100,31,0.37,2.86
2500,1264,7160,30,0.51,2.86
4224,1308,12420,30,0.31,2.94
827,587,2170,30,0.71,2.62
533,793,1430,21,1.49,2.68
1885,1027,5310,30,0.54,2.82
4454,1362,13130,33,0.31,2.95
719,419,1890,21,0.58,2.63
3849,1128,11250,31,0.29,2.92
3296,1464,9720,30,0.44,2.95
3413,936,10070,29,0.27,2.95
1306,608,3600,30,0.47,2.76
4150,1139,12210,32,0.27,2.94
288,322,790,15,1.12,2.74
1611,539,4630,31,0.33,2.87
1032,474,2700,31,0.46,2.62
1417,643,3950,30,0.45,2.79
114,111,220,15,0.97,1.93
3759,1117,10970,33,0.30,2.92
4003,1102,11730,30,0.28,2.93
2820,821,8140,28,0.29,2.89
2583,1479,7450,30,0.57,2.88
2787,977,8060,30,0.35,2.89
76,65,160,15,0.86,2.11
1686,691,4820,30,0.41,2.86
1703,575,4860,29,0.34,2.85
4614,1460,13580,32,0.32,2.94
799,339,2080,31,0.42,2.60
4235,2461,12470,30,0.58,2.94
878,465,2260,29,0.53,2.57
303,222,830,16,0.73,2.74
50,27,110,9,0.54,2.20
1074,389,2800,30,0.36,2.61
3202,1179,9320,31,0.37,2.91
879,571,2260,29,0.65,2.57
4159,1066,12270,32,0.26,2.95
4382,1693,12920,33,0.39,2.95
4704,1413,13850,32,0.30,2.94
4969,1322,14620,32,0.27,2.94
1919,788,5400,31,0.41,2.81
3310,1060,9770,30,0.32,2.95
2080,613,5880,30,0.29,2.83
3504,1096,10290,30,0.31,2.94
704,426,1850,21,0.61,2.63
1300,474,3590,28,0.36,2.76
2768,1030,7980,30,0.37,2.88
162,156,350,15,0.96,2.16
2043,753,5770,29,0.37,2.82
13,20,50,7,1.54,3.85
1860,702,5250,28,0.38,2.82
1566,431,4450,31,0.28,2.84
1887,1037,5340,29,0.55,2.83
764,527,1950,30,0.69,2.55
1129,448,2930,31,0.40,2.60
2750,863,7920,31,0.31,2.88
2905,924,8320,31,0.32,2.86
2354,1090,6700,30,0.46,2.85
3489,1104,10280,31,0.32,2.95
227,100,560,16,0.44,2.47
1231,540,3370,29,0.44,2.74
3266,972,9590,30,0.30,2.94
4113,1562,12060,32,0.38,2.93
1690,561,4830,30,0.33,2.86
1198,430,3210,31,0.36,2.68
2732,1273,7870,30,0.47,2.88
1424,538,4010,29,0.38,2.82
3046,872,8860,29,0.29,2.91
1411,657,3930,31,0.47,2.79
4376,1580,12910,32,0.36,2.95
1981,786,5610,29,0.40,2.83
4840,1630,14260,31,0.34,2.95
243,243,630,16,1.00,2.59
1298,741,3590,30,0.57,2.77
812,476,2130,29,0.59,2.62
3188,903,9290,30,0.28,2.91
3210,835,9340,28,0.26,2.91
2269,1504,6460,30,0.66,2.85
3863,1179,11310,31,0.31,2.93
4636,1508,13610,32,0.33,2.94
4222,2605,12410,33,0.62,2.94
710,337,1870,22,0.47,2.63
1542,676,4350,30,0.44,2.82
4357,1163,12880,31,0.27,2.96
3834,1559,11200,31,0.41,2.92
2143,754,6120,30,0.35,2.86
1406,859,3920,31,0.61,2.79
1256,412,3480,30,0.33,2.77
2249,706,6400,29,0.31,2.85
1860,765,5250,29,0.41,2.82
2568,798,7370,28,0.31,2.87
3415,948,10090,31,0.28,2.95
3491,956,10290,31,0.27,2.95
3150,1242,9180,31,0.39,2.91
2307,1104,6560,29,0.48,2.84
506,295,1330,21,0.58,2.63
3773,1193,11060,33,0.32,2.93
714,400,1880,20,0.56,2.63
2103,639,5950,31,0.30,2.83
3834,1138,11200,32,0.30,2.92
4221,4107,12410,33,0.97,2.94
905,387,2350,30,0.43,2.60
3648,1124,10680,32,0.31,2.93
2563,765,7360,30,0.30,2.87
1408,601,3920,31,0.43,2.78
2988,1005,8680,30,0.34,2.90
2398,994,6820,29,0.41,2.84
83,47,160,15,0.57,1.93
3359,1144,9890,29,0.34,2.94
4006,1143,11740,30,0.29,2.93
2425,716,6890,29,0.30,2.84
138,54,290,14,0.39,2.10
4452,1265,13120,33,0.28,2.95
3377,1286,9940,29,0.38,2.94
8,13,20,5,1.63,2.50
1161,623,3080,30,0.54,2.65
2971,888,8640,30,0.30,2.91
705,384,1850,21,0.54,2.62
886,454,2290,29,0.51,2.58
4614,1481,13580,32,0.32,2.94
73,46,140,13,0.63,1.92
2038,728,5760,30,0.36,2.83
3944,1447,11590,33,0.37,2.94
2041,957,5770,30,0.47,2.83
2003,612,5650,30,0.31,2.82
1993,848,5640,26,0.43,2.83
759,367,1940,30,0.48,2.56
4908,1535,14440,31,0.31,2.94
3138,1179,9150,30,0.38,2.92
1787,627,5070,30,0.35,2.84
57,93,120,11,1.63,2.11
1116,532,2900,30,0.48,2.60
4578,1402,13470,33,0.31,2.94
4235,1240,12470,32,0.29,2.94
154,148,300,16,0.96,1.95
4303,1871,12720,31,0.43,2.96
88,34,170,16,0.39,1.93
787,341,2030,30,0.43,2.58
4359,1814,12880,58,0.42,2.95
4567,1703,13420,33,0.37,2.94
1304,568,3600,30,0.44,2.76
4110,1328,12050,32,0.32,2.93
3395,1386,10000,31,0.41,2.95
2150,692,6130,30,0.32,2.85
4524,1311,13320,31,0.29,2.94
1352,545,3720,31,0.40,2.75
1590,676,4550,30,0.43,2.86
395,376,1090,16,0.95,2.76
59,51,120,11,0.86,2.03
4921,1861,14460,31,0.38,2.94
1814,640,5140,54,0.35,2.83
2926,806,8420,31,0.28,2.88
3533,1148,10330,32,0.32,2.92
1481,579,4140,30,0.39,2.80
4500,1382,13290,32,0.31,2.95
3255,3359,9530,29,1.03,2.93
2200,1242,6290,30,0.56,2.86
1297,442,3590,30,0.34,2.77
4505,1354,13300,33,0.30,2.95
2072,616,5860,30,0.30,2.83
4889,1546,14380,33,0.32,2.94
934,489,2420,31,0.52,2.59
2498,685,7160,29,0.27,2.87
4238,1436,12490,30,0.34,2.95
1099,1038,2860,29,0.94,2.60
2956,1049,8560,30,0.35,2.90
2458,1038,7020,30,0.42,2.86
1089,798,2820,29,0.73,2.59
3941,1119,11590,32,0.28,2.94
2117,2015,6030,29,0.95,2.85
4153,1702,12220,33,0.41,2.94
1437,503,4020,30,0.35,2.80
2686,807,7720,31,0.30,2.87
2220,723,6320,30,0.33,2.85
2662,816,7670,30,0.31,2.88
3761,1227,10970,32,0.33,2.92
3704,1207,10820,32,0.33,2.92
2564,949,7370,29,0.37,2.87
3347,793,9870,29,0.24,2.95
1915,786,5390,30,0.41,2.81
3836,1144,11210,33,0.30,2.92
728,409,1890,22,0.56,2.60
524,391,1400,21,0.75,2.67
2989,972,8680,30,0.33,2.90
4495,1290,13280,31,0.29,2.95
2782,1347,8020,29,0.48,2.88
900,444,2310,31,0.49,2.57
1911,721,5380,30,0.38,2.82
3959,1354,11630,33,0.34,2.94
2066,899,5840,30,0.44,2.83
3524,1111,10300,32,0.32,2.92
3136,926,9150,29,0.30,2.92
748,470,1920,31,0.63,2.57
2984,893,8680,30,0.30,2.91
390,466,1060,15,1.19,2.72
342,120,920,16,0.35,2.69
2731,995,7870,30,0.36,2.88
1826,813,5190,29,0.45,2.84
3416,2266,10090,31,0.66,2.95
419,438,1150,15,1.05,2.74
127,45,250,15,0.35,1.97
4209,2352,12390,33,0.56,2.94
1501,640,4220,30,0.43,2.81
275,209,720,15,0.76,2.62
1895,743,5340,30,0.39,2.82
4025,1256,11800,32,0.31,2.93
4353,2558,12880,32,0.59,2.96
1673,641,4790,30,0.38,2.86
4433,1610,13110,32,0.36,2.96
4575,1414,13440,32,0.31,2.94
1032,618,2700,30,0.60,2.62
2975,996,8650,31,0.33,2.91
2936,1624,8440,30,0.55,2.87
4453,1392,13130,33,0.31,2.95
1809,585,5140,30,0.32,2.84
2227,766,6340,29,0.34,2.85
3321,1320,9800,31,0.40,2.95
2742,845,7890,29,0.31,2.88
4917,1527,14450,32,0.31,2.94
3339,1840,9860,29,0.55,2.95
2121,801,6050,30,0.38,2.85
266,263,680,16,0.99,2.56
1815,659,5140,30,0.36,2.83
1844,621,5220,29,0.34,2.83
4929,1671,14490,32,0.34,2.94
4347,2669,12850,40,0.61,2.96
2982,981,8680,36,0.33,2.91
4728,2452,13930,31,0.52,2.95
3738,1844,10920,33,0.49,2.92
4353,1738,12880,33,0.40,2.96
2014,656,5690,29,0.33,2.83
3942,1293,11590,33,0.33,2.94
4944,2701,14550,33,0.55,2.94
4084,3211,12020,32,0.79,2.94
2341,891,6680,29,0.38,2.85
2892,1333,8290,37,0.46,2.87
3080,882,8980,29,0.29,2.92
3582,1061,10540,32,0.30,2.94
840,387,2180,30,0.46,2.60
4480,1927,13210,33,0.43,2.95
3097,968,9020,31,0.31,2.91
3940,1167,11590,31,0.30,2.94
96,100,180,16,1.04,1.88
139,75,290,16,0.54,2.09
1096,463,2860,29,0.42,2.61
2072,710,5860,30,0.34,2.83
657,437,1690,22,0.67,2.57
4296,2030,12710,32,0.47,2.96
2761,915,7960,30,0.33,2.88
4603,3002,13540,32,0.65,2.94
1444,453,4030,30,0.31,2.79
443,387,1210,15,0.87,2.73
1194,529,3190,30,0.44,2.67
1728,804,4950,31,0.47,2.86
3723,1138,10900,31,0.31,2.93
4542,1083,13360,31,0.24,2.94
1147,601,3030,28,0.52,2.64
1066,405,2780,31,0.38,2.61
863,408,2200,30,0.47,2.55
933,668,2420,30,0.72,2.59
2660,1758,7670,30,0.66,2.88
3067,917,8920,28,0.30,2.91
4147,1132,12210,32,0.27,2.94
4905,1192,14440,31,0.24,2.94
3623,1346,10620,31,0.37,2.93
733,371,1890,23,0.51,2.58
3278,928,9640,30,0.28,2.94
136,107,290,16,0.79,2.13
2826,850,8160,31,0.30,2.89
3661,2686,10710,33,0.73,2.93
2167,1412,6230,31,0.65,2.87
2007,575,5660,30,0.29,2.82
3442,1188,10150,29,0.35,2.95
4572,2453,13440,32,0.54,2.94
7,11,20,4,1.57,2.86
846,701,2190,30,0.83,2.59
4938,1392,14510,33,0.28,2.94
3787,1154,11100,33,0.30,2.93
4210,1849,12390,32,0.44,2.94
3291,1161,9700,30,0.35,2.95
1184,364,3160,30,0.31,2.67
2794,1010,8090,29,0.36,2.90
1104,768,2860,31,0.70,2.59
3453,1213,10170,29,0.35,2.95
2017,710,5690,30,0.35,2.82
659,405,1690,21,0.61,2.56
3868,1283,11330,33,0.33,2.93
1974,694,5600,31,0.35,2.84
4485,1556,13210,33,0.35,2.95
2179,837,6260,31,0.38,2.87
460,423,1240,21,0.92,2.70
3058,979,8890,31,0.32,2.91
1136,708,2960,31,0.62,2.61
4691,1992,13780,42,0.42,2.94
4450,2083,13120,44,0.47,2.95
1283,519,3580,29,0.40,2.79
1816,649,5140,31,0.36,2.83
2042,785,5770,30,0.38,2.83
3995,1699,11730,32,0.43,2.94
2673,1108,7700,31,0.41,2.88
1608,541,4620,31,0.34,2.87
577,404,1510,21,0.70,2.62
4711,1795,13860,32,0.38,2.94
3496,1038,10290,30,0.30,2.94
1485,538,4170,30,0.36,2.81
1791,856,5080,31,0.48,2.84
374,238,1010,15,0.64,2.70
3719,1311,10880,33,0.35,2.93
3925,1331,11550,31,0.34,2.94
78,82,160,15,1.05,2.05
1441,559,4030,29,0.39,2.80
2150,768,6130,30,0.36,2.85
3659,1537,10700,32,0.42,2.92
1033,337,2700,30,0.33,2.61
404,381,1120,15,0.94,2.77
363,306,980,15,0.84,2.70
2272,686,6470,31,0.30,2.85
2942,815,8510,31,0.28,2.89
1202,514,3230,31,0.43,2.69
311,437,870,14,1.41,2.80
2491,791,7140,30,0.32,2.87
440,361,1190,16,0.82,2.70
3882,1187,11380,32,0.31,2.93
1876,717,5290,30,0.38,2.82
2708,932,7820,29,0.34,2.89
4440,1561,13120,32,0.35,2.95
97,191,180,16,1.97,1.86
1878,690,5290,30,0.37,2.82
3252,1069,9520,30,0.33,2.93
2256,703,6400,30,0.31,2.84
1212,528,3280,26,0.44,2.71
1369,473,3790,30,0.35,2.77
4584,1214,13480,31,0.26,2.94
4369,1352,12910,33,0.31,2.95
7,12,20,4,1.71,2.86
4903,2197,14440,32,0.45,2.95
4842,1570,14260,33,0.32,2.95
3606,1580,10570,31,0.44,2.93
952,402,2500,29,0.42,2.63
2015,627,5690,31,0.31,2.82
4263,2648,12570,33,0.62,2.95
765,529,1950,29,0.69,2.55
1062,471,2760,30,0.44,2.60
1328,589,3650,29,0.44,2.75
1862,736,5260,30,0.40,2.82
1629,726,4670,30,0.45,2.87
911,495,2350,30,0.54,2.58
2668,1133,7690,31,0.42,2.88
3659,1564,10700,32,0.43,2.92
2126,846,6090,30,0.40,2.86
4083,1042,12010,33,0.26,2.94
2333,1985,6650,31,0.85,2.85
2,11,10,1,5.50,5.00
1965,699,5550,33,0.36,2.82
2771,1314,7990,30,0.47,2.88
4690,1756,13770,33,0.37,2.94
2031,668,5740,31,0.33,2.83
3247,1029,9500,24,0.32,2.93
1763,623,5020,29,0.35,2.85
4365,1468,12880,32,0.34,2.95
915,529,2380,29,0.58,2.60
3825,1218,11170,33,0.32,2.92
4734,2061,13950,31,0.44,2.95
299,275,810,15,0.92,2.71
2431,830,6930,30,0.34,2.85
4681,1572,13750,32,0.34,2.94
3859,1584,11290,32,0.41,2.93
1159,540,3070,30,0.47,2.65
780,739,1990,30,0.95,2.55
4980,1965,14660,33,0.39,2.94
1152,594,3060,30,0.52,2.66
4641,1630,13610,32,0.35,2.93
4881,1823,14330,33,0.37,2.94
4205,1249,12380,32,0.30,2.94
125,95,240,14,0.76,1.92
320,232,890,16,0.73,2.78
2140,748,6120,30,0.35,2.86
1379,682,3820,29,0.49,2.77
2932,929,8430,31,0.32,2.88
4452,1581,13120,31,0.36,2.95
743,369,1910,31,0.50,2.57
2414,1903,6880,30,0.79,2.85
4038,1463,11830,31,0.36,2.93
2177,972,6250,30,0.45,2.87
4700,1408,13810,33,0.30,2.94
1484,757,4160,30,0.51,2.80
1816,720,5140,30,0.40,2.83
2706,1120,7810,30,0.41,2.89
1985,871,5630,31,0.44,2.84
3405,1756,10020,30,0.52,2.94
4183,1436,12310,32,0.34,2.94
3711,1062,10820,32,0.29,2.92
207,217,510,15,1.05,2.46
2177,885,6250,28,0.41,2.87
2546,825,7310,28,0.32,2.87
1703,904,4860,30,0.53,2.85
1713,688,4910,29,0.40,2.87
877,484,2250,31,0.55,2.57
2623,1018,7540,28,0.39,2.87
3365,1058,9930,44,0.31,2.95
107,93,200,16,0.87,1.87
1765,1008,5020,29,0.57,2.84
380,179,1020,15,0.47,2.68
2398,979,6820,29,0.41,2.84
273,221,720,15,0.81,2.64
2899,1515,8320,31,0.52,2.87
4591,1689,13510,33,0.37,2.94
2322,1059,6610,28,0.46,2.85
3811,1090,11130,33,0.29,2.92
4501,1475,13300,31,0.33,2.95
2900,1174,8320,24,0.40,2.87
4954,2122,14610,33,0.43,2.95
2447,2077,6970,29,0.85,2.85
4456,1581,13130,31,0.35,2.95
960,551,2540,29,0.57,2.65
586,434,1530,21,0.74,2.61
1135,562,2950,31,0.50,2.60
2964,997,8600,29,0.34,2.90
1192,575,3190,28,0.48,2.68
4065,1896,11920,32,0.47,2.93
1100,579,2860,31,0.53,2.60
1148,454,3040,30,0.40,2.65
1282,638,3570,29,0.50,2.78
1516,575,4270,30,0.38,2.82
3257,959,9530,30,0.29,2.93
1739,878,4970,30,0.50,2.86
2802,1017,8090,30,0.36,2.89
3917,1385,11530,33,0.35,2.94
3843,2236,11220,33,0.58,2.92
4684,1681,13750,31,0.36,2.94
4475,1444,13190,32,0.32,2.95
99,53,180,16,0.54,1.82
601,397,1580,22,0.66,2.63
1459,667,4090,30,0.46,2.80
354,450,960,15,1.27,2.71
2216,768,6300,30,0.35,2.84
1943,704,5490,30,0.36,2.83
2061,796,5830,29,0.39,2.83
1269,652,3520,29,0.51,2.77
908,592,2350,30,0.65,2.59
912,636,2370,29,0.70,2.60
3801,1943,11110,32,0.51,2.92
4710,2325,13860,32,0.49,2.94
1055,537,2740,30,0.51,2.60
2504,1036,7190,30,0.41,2.87
4090,1422,12030,33,0.35,2.94
4225,1682,12420,32,0.40,2.94
4212,1354,12400,32,0.32,2.94
3372,1906,9940,29,0.57,2.95
3921,1368,11550,32,0.35,2.95
166,116,370,15,0.70,2.23
1475,852,4120,29,0.58,2.79
601,280,1580,22,0.47,2.63
2086,808,5890,30,0.39,2.82
968,928,2570,29,0.96,2.65
2457,903,7020,23,0.37,2.86
545,416,1450,21,0.76,2.66
2892,1102,8290,29,0.38,2.87
1804,820,5140,31,0.45,2.85
3795,1578,11100,31,0.42,2.92
2112,794,6000,30,0.38,2.84
452,310,1210,20,0.69,2.68
779,530,1990,29,0.68,2.55
4851,1475,14280,31,0.30,2.94
2276,1507,6480,29,0.66,2.85
3346,1179,9870,30,0.35,2.95
2335,944,6660,29,0.40,2.85
4081,1318,12000,29,0.32,2.94
3842,1660,11220,33,0.43,2.92
212,248,520,15,1.17,2.45
435,140,1190,15,0.32,2.74
8,25,20,3,3.13,2.50
2247,1000,6390,30,0.45,2.84
3166,1201,9210,30,0.38,2.91
3634,1343,10650,33,0.37,2.93
4458,1314,13130,33,0.29,2.95
3984,1260,11670,31,0.32,2.93
4769,1645,14050,33,0.34,2.95
2962,1280,8580,31,0.43,2.90
3224,1237,9390,29,0.38,2.91
319,262,890,15,0.82,2.79
843,446,2180,31,0.53,2.59
288,285,790,15,0.99,2.74
1369,570,3790,31,0.42,2.77
2333,1020,6650,31,0.44,2.85
1818,1326,5140,30,0.73,2.83
1397,660,3890,30,0.47,2.78
1620,625,4650,31,0.39,2.87
2911,1378,8330,29,0.47,2.86
3749,1593,10950,32,0.42,2.92
1880,1280,5300,30,0.68,2.82
2825,1131,8160,29,0.40,2.89
2128,763,6110,31,0.36,2.87
2949,1350,8540,30,0.46,2.90
1832,822,5200,30,0.45,2.84
146,161,290,16,1.10,1.99
3334,1119,9850,30,0.34,2.95
4069,2294,11930,32,0.56,2.93
4616,1827,13590,30,0.40,2.94
3351,1059,9880,30,0.32,2.95
1099,763,2860,28,0.69,2.60
